Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mauritania,MRT,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875,1041101.875
Mauritius,MUS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893,727.6514893
Malawi,MWI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094,92909.46094
Malaysia,MYS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313,312833.0313
North America,NAC,Rural land area (sq. km),AG.LND.TOTL.RU.K2,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29,17633613.29
Namibia,NAM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125,822303.125
New Caledonia,NCL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102,18564.04102
Niger,NER,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nigeria,NGA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125,880103.3125
Nicaragua,NIC,Rural land area (sq. km),AG.LND.TOTL.RU.K2,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891,115694.2891
Netherlands,NLD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328,21411.86328
Norway,NOR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125,292187.8125
Nepal,NPL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nauru,NRU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243,10.04919243
New Zealand,NZL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031,253834.7031
OECD members,OED,Rural land area (sq. km),AG.LND.TOTL.RU.K2,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11,33747907.11
Oman,OMN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313,307667.5313
Other small states,OSS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063,1365357.063
Pakistan,PAK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5,751709.5
Panama,PAN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125,71714.3125
Peru,PER,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875,1256339.875
Philippines,PHL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125,282759.125
Palau,PLW,Rural land area (sq. km),AG.LND.TOTL.RU.K2,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994,448.2705994
Papua New Guinea,PNG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5,459445.5
Poland,POL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5,277840.5
Pre-demographic dividend,PRE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32,15238541.32
Puerto Rico,PRI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251,459.9195251
